order_id;customer_id;order_date;channel;status;payment_method;shipping_cost;order_total
3552;327;2025-09-20T14:28:36.108Z;mobile_app;completed;credit_card;19.12;1003.8
3553;99;2025-06-23T08:14:34.380Z;physical_store;pending;paypal;3.99;926.36
3554;392;2024-12-18T21:31:44.704Z;web;completed;pix;3.96;711.81
3555;89;2025-02-14T04:59:22.530Z;physical_store;completed;pix;31.31;147.12
3556;699;2025-04-22T04:08:40.362Z;marketplace;canceled;pix;39.85;357.24
3557;476;2025-04-07T21:53:07.401Z;web;completed;paypal;22.23;684.33
3558;297;2025-02-05T14:35:27.340Z;web;completed;pix;18.38;657.74
3559;325;2025-10-04T07:07:38.687Z;mobile_app;canceled;paypal;3.0;933.85
3560;219;2025-04-12T15:32:09.065Z;physical_store;completed;credit_card;19.63;328.3
3561;439;2025-12-06T05:09:48.872Z;mobile_app;completed;credit_card;31.54;129.64
3562;941;2025-05-14T03:15:49.114Z;physical_store;completed;cash;26.3;417.67
3563;802;2025-12-13T03:06:40.503Z;marketplace;completed;debit_card;4.76;303.04
3564;50;2025-12-04T19:49:20.903Z;web;pending;credit_card;13.42;358.29
3565;421;2025-04-27T16:30:36.875Z;physical_store;refunded;credit_card;2.66;559.57
3566;834;2025-10-03T18:26:40.575Z;marketplace;completed;cash;7.02;669.89
3567;758;2025-06-08T12:15:27.754Z;marketplace;canceled;credit_card;25.32;322.66
3568;738;2025-10-25T06:58:15.426Z;web;canceled;credit_card;21.71;732.4
3569;283;2025-11-27T17:32:07.259Z;marketplace;completed;debit_card;20.27;1002.61
3570;613;2025-07-04T10:25:39.443Z;mobile_app;refunded;credit_card;4.24;994.84
3571;718;2025-08-05T04:06:41.113Z;marketplace;completed;credit_card;26.54;440.39
3572;375;2025-05-27T10:37:37.158Z;marketplace;pending;credit_card;5.83;996.54
3573;460;2025-05-09T06:35:39.356Z;web;completed;credit_card;5.33;665.67
3574;415;2025-08-20T05:12:26.740Z;marketplace;completed;credit_card;0.32;42.42
3575;44;2024-12-30T16:06:55.208Z;web;completed;cash;36.84;165.85
3576;228;2025-09-05T01:23:18.952Z;web;refunded;credit_card;25.93;987.73
3577;882;2025-11-27T15:25:15.544Z;mobile_app;completed;pix;20.48;802.95
3578;106;2025-02-14T23:05:33.809Z;web;completed;debit_card;32.51;453.5
3579;614;2025-03-16T07:10:54.040Z;web;completed;cash;32.17;150.45
3580;139;2025-01-11T18:24:55.902Z;mobile_app;completed;credit_card;7.69;733.4
3581;125;2025-06-08T19:50:09.787Z;marketplace;canceled;debit_card;5.6;165.57
3582;152;2025-11-09T17:58:40.780Z;mobile_app;completed;credit_card;0.53;292.69
3583;335;2025-01-18T07:03:12.181Z;mobile_app;completed;credit_card;24.24;627.83
3584;33;2025-12-04T04:10:59.456Z;web;completed;credit_card;30.05;312.67
3585;620;2025-11-10T08:01:32.687Z;web;completed;pix;4.07;137.22
3586;253;2025-07-07T22:00:04.198Z;marketplace;completed;pix;37.83;365.96
3587;327;2025-12-02T13:46:56.582Z;physical_store;canceled;credit_card;25.73;625.94
3588;946;2025-11-17T06:01:11.962Z;web;pending;credit_card;4.71;710.91
3589;681;2025-11-27T19:29:54.180Z;marketplace;refunded;credit_card;1.64;765.63
3590;537;2025-09-24T15:03:01.622Z;mobile_app;completed;paypal;0.69;92.02
3591;917;2025-08-14T01:02:41.619Z;marketplace;completed;credit_card;34.67;979.03
3592;249;2025-06-30T12:36:28.315Z;marketplace;completed;credit_card;30.36;821.27
3593;523;2025-06-05T16:47:49.146Z;web;canceled;credit_card;18.78;440.57
3594;466;2025-06-24T21:04:14.413Z;marketplace;pending;debit_card;22.02;213.8
3595;657;2025-06-10T02:31:08.961Z;mobile_app;completed;credit_card;13.77;995.48
3596;573;2025-11-16T05:19:02.313Z;web;completed;credit_card;22.33;799.98
3597;684;2025-06-23T00:27:45.883Z;mobile_app;completed;pix;24.82;931.62
3598;456;2025-02-27T10:52:19.243Z;marketplace;canceled;paypal;32.88;447.33
3599;590;2025-10-02T14:58:42.462Z;web;completed;credit_card;12.93;370.52
3600;505;2025-01-12T04:18:09.252Z;marketplace;completed;credit_card;30.73;584.57
3601;285;2025-10-04T00:47:39.759Z;mobile_app;completed;debit_card;33.36;644.05
3602;441;2025-10-05T12:58:14.312Z;web;completed;credit_card;6.13;621.71
3603;557;2025-07-10T13:07:33.447Z;physical_store;completed;credit_card;1.94;346.87
3604;471;2025-10-02T11:40:10.006Z;mobile_app;completed;pix;14.85;910.66
3605;85;2025-02-16T18:01:18.016Z;physical_store;completed;credit_card;3.73;241.95
3606;680;2025-10-09T21:00:21.600Z;web;completed;pix;2.34;372.9
3607;651;2025-06-06T09:34:32.411Z;web;completed;credit_card;28.92;652.57
3608;165;2025-08-15T18:14:34.546Z;physical_store;completed;credit_card;30.95;539.87
3609;932;2025-05-07T14:23:53.516Z;mobile_app;completed;pix;0.37;296.71
3610;189;2025-04-04T00:57:29.821Z;mobile_app;pending;paypal;6.96;322.41
3611;5;2025-05-20T07:31:14.730Z;web;completed;credit_card;5.04;133.44
3612;339;2025-03-10T22:44:55.667Z;marketplace;completed;pix;24.01;365.09
3613;347;2025-09-18T23:40:14.970Z;marketplace;completed;pix;23.4;71.62
3614;179;2025-07-01T05:45:25.721Z;physical_store;completed;credit_card;6.49;187.74
3615;464;2025-06-18T07:56:38.040Z;web;completed;pix;8.86;170.37
3616;814;2025-06-05T08:18:43.683Z;marketplace;completed;credit_card;7.25;245.05
3617;85;2024-12-22T09:30:31.221Z;marketplace;completed;paypal;5.57;404.71
3618;48;2025-01-13T00:23:44.443Z;marketplace;completed;pix;24.2;428.66
3619;927;2024-12-30T09:50:27.367Z;web;completed;credit_card;11.82;185.65
3620;143;2025-06-25T19:45:09.898Z;mobile_app;completed;credit_card;18.56;947.62
3621;182;2025-04-08T08:24:55.021Z;web;completed;credit_card;7.04;425.04
3622;619;2025-08-22T10:08:43.756Z;mobile_app;completed;cash;0.2;237.06
3623;130;2025-02-08T02:59:26.244Z;marketplace;pending;cash;4.84;250.86
3624;161;2024-12-23T01:25:40.941Z;web;completed;pix;32.85;60.29
3625;155;2025-08-21T01:58:58.077Z;web;completed;debit_card;1.95;586.88
3626;659;2025-09-08T04:02:10.224Z;mobile_app;completed;debit_card;19.58;517.05
3627;619;2025-08-11T22:38:44.155Z;web;completed;debit_card;7.35;597.48
3628;350;2024-12-16T15:21:46.972Z;physical_store;completed;credit_card;33.67;422.71
3629;736;2025-09-05T10:36:29.878Z;marketplace;pending;credit_card;29.6;396.42
3630;615;2025-06-11T22:53:36.227Z;marketplace;completed;credit_card;39.9;855.56
3631;147;2025-04-02T23:53:29.771Z;mobile_app;completed;pix;13.77;821.5
3632;223;2025-11-26T05:45:39.845Z;mobile_app;pending;credit_card;15.4;650.37
3633;477;2025-01-08T17:19:51.331Z;web;completed;credit_card;17.64;319.82
3634;251;2025-03-25T21:53:58.157Z;physical_store;completed;debit_card;24.6;970.68
3635;362;2025-06-15T07:27:29.278Z;mobile_app;completed;debit_card;4.18;102.85
3636;463;2025-02-03T12:46:14.533Z;physical_store;completed;credit_card;17.12;94.37
3637;182;2025-10-27T04:58:41.656Z;physical_store;completed;pix;2.68;48.65
3638;590;2025-01-09T04:58:04.220Z;mobile_app;completed;pix;25.92;513.17
3639;57;2025-10-28T12:08:37.883Z;physical_store;completed;pix;25.0;197.76
3640;252;2025-03-23T14:05:27.740Z;web;completed;credit_card;25.04;711.2
3641;453;2025-05-15T21:49:27.718Z;web;completed;pix;25.3;245.71
3642;252;2025-10-30T16:45:34.291Z;mobile_app;completed;debit_card;4.92;373.54
3643;160;2025-04-11T00:34:03.433Z;web;canceled;credit_card;25.43;751.48
3644;663;2025-09-11T11:47:42.427Z;marketplace;completed;paypal;3.35;303.7
3645;156;2025-09-26T04:09:24.078Z;marketplace;completed;credit_card;37.56;297.5
3646;851;2025-04-24T03:54:17.454Z;marketplace;pending;credit_card;30.09;603.4
3647;714;2025-05-12T12:18:52.963Z;mobile_app;canceled;debit_card;2.93;163.27
3648;448;2025-08-20T21:04:36.495Z;marketplace;completed;debit_card;34.06;426.45
3649;214;2025-05-27T16:38:36.211Z;mobile_app;refunded;pix;21.41;294.11
3650;503;2025-03-26T00:57:04.808Z;mobile_app;pending;credit_card;13.7;103.85
3651;350;2025-10-12T17:24:03.060Z;mobile_app;canceled;credit_card;3.77;787.13
3652;684;2025-03-09T06:02:58.115Z;web;pending;pix;6.55;445.96
3653;300;2025-09-04T18:24:35.821Z;mobile_app;completed;pix;35.07;909.14
3654;378;2025-01-04T13:12:59.440Z;web;pending;credit_card;39.74;369.34
3655;354;2025-06-28T13:20:40.763Z;mobile_app;refunded;paypal;19.56;857.29
3656;689;2025-09-21T10:55:52.217Z;physical_store;completed;pix;24.54;1002.42
3657;267;2025-04-01T02:17:06.471Z;physical_store;completed;credit_card;6.39;299.5
3658;822;2025-07-01T14:05:34.135Z;marketplace;pending;pix;0.87;419.53
3659;142;2025-11-23T05:19:08.122Z;marketplace;completed;credit_card;5.18;581.31
3660;335;2025-02-22T05:08:28.811Z;physical_store;completed;credit_card;4.39;826.44
3661;56;2024-12-20T05:00:28.107Z;physical_store;pending;pix;35.03;751.77
3662;184;2025-12-03T17:16:58.514Z;mobile_app;pending;debit_card;24.56;617.18
3663;221;2025-06-18T17:51:03.479Z;marketplace;completed;credit_card;5.54;153.91
3664;113;2025-06-13T12:41:57.072Z;marketplace;completed;pix;14.85;39.13
3665;151;2025-11-09T19:03:04.991Z;mobile_app;completed;credit_card;22.0;881.89
3666;958;2025-08-23T21:22:53.655Z;web;completed;credit_card;19.71;595.6
3667;879;2025-03-04T06:26:45.127Z;mobile_app;completed;pix;11.65;673.98
3668;470;2025-06-28T16:27:20.937Z;web;completed;debit_card;21.19;132.93
3669;464;2025-08-07T15:02:21.123Z;mobile_app;pending;credit_card;25.8;909.01
3670;711;2025-05-19T23:55:58.256Z;web;canceled;debit_card;10.79;93.54
3671;945;2025-10-01T21:47:48.705Z;physical_store;completed;pix;17.81;425.33
3672;417;2025-10-27T00:56:53.720Z;mobile_app;completed;pix;31.35;843.2
3673;437;2025-04-16T21:07:36.054Z;mobile_app;completed;credit_card;5.53;803.43
3674;156;2025-12-07T10:56:18.059Z;web;pending;pix;35.65;761.29
3675;531;2025-02-09T09:22:27.215Z;marketplace;completed;credit_card;15.51;283.57
3676;988;2025-02-02T11:17:21.847Z;mobile_app;completed;pix;16.91;479.24
3677;591;2025-06-10T14:42:25.820Z;physical_store;completed;pix;6.66;984.43
3678;554;2025-03-23T03:50:36.707Z;physical_store;completed;debit_card;3.43;226.14
3679;9;2025-08-14T17:03:24.164Z;marketplace;completed;credit_card;36.69;929.53
3680;898;2025-04-19T07:34:28.668Z;mobile_app;completed;cash;36.69;331.02
3681;733;2025-08-29T07:59:39.460Z;web;completed;credit_card;10.46;392.66
3682;888;2025-07-30T02:46:04.004Z;web;canceled;paypal;14.97;843.34
3683;993;2025-06-01T10:29:00.748Z;web;completed;pix;11.67;139.2
3684;354;2025-01-19T06:03:09.162Z;web;completed;credit_card;38.07;777.14
3685;591;2024-12-31T11:45:52.090Z;web;completed;debit_card;2.45;82.66
3686;248;2025-01-23T08:15:40.199Z;web;completed;credit_card;20.36;114.69
3687;219;2025-05-22T04:53:06.421Z;marketplace;completed;debit_card;4.12;528.87
3688;223;2025-07-25T20:35:26.271Z;physical_store;completed;credit_card;20.23;233.37
3689;640;2025-10-20T16:22:39.154Z;web;completed;credit_card;37.26;431.06
3690;459;2025-06-09T20:49:53.769Z;web;completed;pix;21.96;77.33
3691;986;2025-02-01T14:42:36.001Z;web;completed;credit_card;36.48;157.13
3692;919;2025-07-28T19:46:30.995Z;mobile_app;completed;credit_card;3.74;382.24
3693;951;2025-04-22T07:04:31.219Z;physical_store;completed;pix;39.11;169.68
3694;583;2025-07-12T00:49:54.604Z;physical_store;pending;credit_card;14.25;755.38
3695;534;2025-01-01T04:43:45.682Z;mobile_app;completed;credit_card;2.63;875.02
3696;737;2025-10-21T04:19:13.780Z;marketplace;canceled;credit_card;39.16;262.39
3697;195;2025-02-09T19:57:55.583Z;marketplace;completed;credit_card;23.52;457.06
3698;451;2025-09-05T16:25:46.199Z;mobile_app;completed;credit_card;38.07;1025.71
3699;593;2025-04-23T04:24:42.454Z;mobile_app;completed;credit_card;26.38;138.76
3700;928;2025-03-12T08:14:07.174Z;physical_store;completed;credit_card;27.25;575.89
3701;275;2025-08-29T19:42:55.741Z;physical_store;completed;credit_card;34.76;58.97
3702;896;2025-12-04T10:15:13.688Z;mobile_app;completed;pix;13.64;188.08
3703;846;2025-05-28T15:50:40.370Z;physical_store;completed;pix;17.2;586.17
3704;663;2024-12-16T16:27:12.645Z;mobile_app;completed;credit_card;14.84;758.72
3705;63;2025-03-23T10:31:04.113Z;mobile_app;completed;pix;14.82;328.65
3706;110;2025-08-08T18:55:25.745Z;mobile_app;completed;credit_card;32.73;975.28
3707;8;2025-02-25T12:36:05.649Z;physical_store;completed;debit_card;0.32;467.87
3708;849;2025-06-07T09:29:11.829Z;mobile_app;completed;debit_card;6.68;500.78
3709;487;2025-04-18T16:00:58.864Z;physical_store;completed;debit_card;30.23;168.68
3710;779;2025-02-12T07:28:00.381Z;marketplace;completed;credit_card;29.3;688.72
3711;944;2025-11-12T11:57:21.364Z;physical_store;completed;pix;2.46;456.19
3712;85;2025-04-19T20:06:43.190Z;mobile_app;completed;pix;28.65;321.73
3713;199;2025-12-02T15:36:34.545Z;marketplace;completed;credit_card;35.54;1000.57
3714;358;2025-08-03T00:18:57.885Z;physical_store;pending;debit_card;17.88;498.14
3715;776;2025-04-30T04:02:02.914Z;physical_store;canceled;debit_card;23.3;508.54
3716;386;2025-04-12T04:24:26.370Z;marketplace;pending;credit_card;30.88;445.46
3717;467;2025-01-29T22:21:21.871Z;physical_store;completed;debit_card;28.94;419.02
3718;876;2025-05-21T03:12:31.821Z;mobile_app;completed;pix;0.64;623.33
3719;376;2025-03-02T09:15:36.922Z;mobile_app;completed;pix;11.26;166.9
3720;691;2025-07-24T01:13:54.322Z;physical_store;completed;credit_card;31.21;662.87
3721;981;2025-05-26T08:20:37.905Z;mobile_app;completed;credit_card;3.04;276.25
3722;639;2025-03-28T11:13:17.525Z;web;completed;credit_card;11.38;689.71
3723;432;2025-02-13T12:49:03.248Z;web;pending;credit_card;31.54;626.55
3724;85;2024-12-22T09:36:22.386Z;marketplace;completed;debit_card;1.75;410.78
3725;849;2025-09-28T23:07:10.015Z;mobile_app;completed;credit_card;1.31;414.61
3726;574;2025-04-16T09:30:07.847Z;mobile_app;completed;pix;36.39;642.31
3727;885;2025-11-22T07:07:55.842Z;mobile_app;completed;credit_card;20.02;242.9
3728;504;2025-04-04T21:00:15.994Z;web;completed;credit_card;22.82;505.37
3729;94;2025-10-25T03:12:55.113Z;marketplace;completed;cash;28.44;954.08
3730;649;2025-12-13T16:47:44.945Z;physical_store;canceled;debit_card;9.6;182.25
3731;898;2025-12-02T02:30:39.062Z;mobile_app;completed;cash;19.79;175.72
3732;674;2025-11-14T09:58:06.016Z;physical_store;completed;credit_card;20.74;344.91
3733;552;2025-04-03T12:46:15.399Z;marketplace;completed;pix;36.07;1024.8
3734;511;2025-10-07T09:59:58.605Z;mobile_app;completed;credit_card;1.38;884.35
3735;692;2025-10-13T06:27:17.386Z;mobile_app;completed;credit_card;1.99;320.1
3736;765;2025-07-16T04:28:07.648Z;physical_store;pending;credit_card;23.57;591.86
3737;347;2025-02-11T04:31:14.524Z;marketplace;completed;credit_card;35.1;447.73
3738;668;2025-01-31T21:37:50.419Z;mobile_app;pending;pix;27.84;242.02
3739;241;2025-07-22T22:20:21.882Z;marketplace;canceled;pix;36.38;430.14
3740;730;2025-06-22T04:37:29.263Z;mobile_app;pending;credit_card;2.33;730.26
3741;604;2025-07-02T12:32:20.991Z;web;completed;credit_card;9.39;571.37
3742;534;2025-08-25T11:07:41.422Z;web;pending;pix;12.39;839.86
3743;991;2025-02-18T06:16:39.545Z;web;completed;debit_card;37.93;387.13
3744;975;2025-08-10T20:48:06.124Z;marketplace;completed;credit_card;37.73;798.61
3745;640;2025-11-28T04:41:41.896Z;web;completed;credit_card;36.94;749.09
3746;649;2025-12-03T19:28:58.730Z;physical_store;completed;credit_card;30.81;436.84
3747;547;2025-11-14T11:39:50.400Z;web;completed;pix;5.61;159.97
3748;651;2025-09-07T01:41:33.302Z;physical_store;completed;credit_card;39.37;805.18
3749;311;2025-03-11T09:05:21.717Z;physical_store;canceled;cash;30.76;880.63
3750;893;2025-11-17T19:10:26.779Z;marketplace;canceled;credit_card;39.74;905.64
3751;91;2025-05-22T22:02:48.139Z;web;refunded;debit_card;37.88;718.74
3752;760;2025-09-29T15:17:52.951Z;mobile_app;completed;debit_card;19.89;238.64
3753;459;2025-06-08T15:17:00.588Z;marketplace;refunded;credit_card;23.38;165.68
3754;316;2025-11-02T09:49:19.508Z;mobile_app;completed;debit_card;18.97;439.0
3755;885;2025-03-19T12:06:53.032Z;marketplace;completed;pix;4.15;820.2
3756;438;2025-02-23T04:11:44.392Z;physical_store;completed;credit_card;19.81;429.98
3757;920;2025-04-05T23:24:46.209Z;mobile_app;completed;credit_card;38.33;459.31
3758;242;2025-08-02T07:03:46.814Z;physical_store;completed;paypal;26.67;70.75
3759;747;2025-04-19T10:47:33.623Z;physical_store;canceled;pix;6.46;932.29
3760;177;2025-04-05T11:00:03.688Z;mobile_app;completed;credit_card;17.75;851.94
3761;528;2025-11-07T20:08:40.732Z;web;completed;debit_card;17.9;427.04
3762;973;2025-06-22T20:03:26.838Z;physical_store;refunded;credit_card;7.49;925.93
3763;617;2025-02-13T12:05:31.493Z;web;completed;credit_card;9.67;341.3
3764;549;2025-12-06T05:41:13.426Z;web;completed;credit_card;19.06;494.62
3765;445;2025-05-01T18:56:03.049Z;marketplace;refunded;pix;15.21;59.65
3766;859;2025-06-07T08:55:22.901Z;mobile_app;canceled;credit_card;29.68;73.82
3767;31;2025-04-17T14:31:50.815Z;web;canceled;paypal;11.64;789.38
3768;112;2025-05-12T15:21:17.630Z;physical_store;completed;credit_card;7.54;96.11
3769;843;2025-09-01T00:03:52.670Z;mobile_app;completed;paypal;14.1;422.65
3770;821;2025-04-06T14:02:21.150Z;web;completed;credit_card;25.93;870.61
3771;316;2025-11-06T23:01:53.148Z;physical_store;completed;pix;14.44;77.16
3772;736;2025-10-27T19:32:05.717Z;mobile_app;completed;credit_card;25.54;557.94
3773;458;2025-08-08T20:11:17.165Z;physical_store;completed;credit_card;1.99;250.25
3774;18;2025-10-16T06:15:49.530Z;mobile_app;completed;credit_card;4.07;883.71
3775;349;2025-07-27T08:20:44.039Z;web;completed;credit_card;33.42;88.83
3776;282;2025-07-11T23:55:46.692Z;mobile_app;completed;cash;16.06;666.33
3777;353;2025-09-19T22:57:56.763Z;mobile_app;refunded;credit_card;34.04;453.95
3778;216;2025-03-08T00:05:36.846Z;web;completed;credit_card;6.73;67.74
3779;802;2025-11-19T07:02:21.647Z;physical_store;completed;credit_card;5.44;281.89
3780;177;2025-08-08T17:25:25.170Z;physical_store;completed;credit_card;10.38;819.21
3781;463;2025-08-06T07:51:42.687Z;marketplace;completed;paypal;29.39;331.9
3782;26;2025-01-30T02:27:33.790Z;marketplace;completed;pix;3.68;652.84
3783;284;2025-06-05T07:22:24.731Z;marketplace;completed;debit_card;23.9;927.17
3784;695;2025-10-26T22:27:11.856Z;physical_store;completed;debit_card;21.71;524.8
3785;214;2025-12-01T07:32:47.661Z;marketplace;completed;credit_card;14.91;284.21
3786;742;2025-08-01T03:11:04.996Z;web;completed;debit_card;35.85;1011.53
3787;679;2025-09-04T15:38:36.460Z;physical_store;completed;pix;7.95;760.54
3788;275;2025-07-10T15:13:53.570Z;mobile_app;pending;credit_card;34.25;702.37
3789;950;2024-12-18T18:42:24.717Z;marketplace;completed;paypal;25.2;882.78
3790;853;2025-01-08T08:29:50.955Z;physical_store;completed;cash;33.19;560.42
3791;247;2025-08-27T14:51:20.654Z;mobile_app;completed;debit_card;18.43;396.05
3792;483;2025-06-09T16:48:58.027Z;web;canceled;paypal;11.63;187.52
3793;906;2025-06-07T20:34:32.136Z;physical_store;pending;debit_card;8.74;841.28
3794;258;2025-01-30T20:43:29.857Z;marketplace;completed;cash;17.22;622.34
3795;346;2025-11-01T08:30:43.455Z;web;completed;pix;31.62;364.36
3796;62;2025-05-12T10:14:38.540Z;marketplace;refunded;credit_card;6.99;290.75
3797;475;2025-08-25T23:35:41.472Z;mobile_app;pending;credit_card;18.32;313.08
3798;940;2025-12-04T05:38:38.526Z;mobile_app;completed;debit_card;17.87;934.25
3799;502;2025-10-15T15:59:20.926Z;mobile_app;pending;credit_card;10.79;803.49
3800;354;2025-01-30T07:06:09.144Z;web;completed;paypal;2.54;157.49
3801;573;2025-03-20T21:33:55.992Z;marketplace;completed;credit_card;5.31;708.57
3802;5;2025-02-09T11:39:29.620Z;marketplace;refunded;credit_card;7.4;578.48
3803;320;2024-12-27T09:18:31.538Z;mobile_app;completed;pix;5.57;480.29
3804;272;2025-05-15T00:15:05.528Z;mobile_app;pending;pix;24.82;860.61
3805;339;2025-07-22T07:29:00.315Z;mobile_app;completed;debit_card;36.23;165.67
3806;245;2025-01-03T16:36:35.195Z;marketplace;completed;credit_card;34.76;447.84
3807;190;2025-09-19T01:42:45.849Z;physical_store;pending;credit_card;17.37;699.5
3808;928;2025-09-03T11:55:16.043Z;mobile_app;pending;credit_card;27.68;560.78
3809;508;2025-03-23T08:34:05.041Z;mobile_app;completed;credit_card;27.08;388.67
3810;351;2025-10-14T12:46:11.744Z;web;completed;pix;39.07;841.29
3811;844;2025-12-06T06:10:45.306Z;web;completed;credit_card;3.14;675.39
3812;946;2025-11-13T13:11:52.759Z;marketplace;completed;credit_card;30.23;265.75
3813;465;2025-08-20T05:30:30.896Z;web;canceled;credit_card;18.96;571.9
3814;111;2025-02-07T11:36:39.605Z;physical_store;completed;credit_card;10.01;123.57
3815;864;2025-03-13T14:29:37.097Z;mobile_app;pending;debit_card;33.22;420.28
3816;434;2025-11-25T04:24:15.454Z;mobile_app;pending;credit_card;4.06;762.25
3817;30;2025-01-25T19:47:36.005Z;marketplace;completed;credit_card;31.34;484.57
3818;164;2025-06-01T08:49:50.004Z;web;completed;paypal;16.96;266.32
3819;618;2025-10-10T15:55:24.613Z;physical_store;completed;pix;9.39;635.49
3820;345;2025-05-08T22:49:57.061Z;web;completed;credit_card;2.37;351.25
3821;730;2025-11-13T05:03:43.644Z;marketplace;pending;pix;21.59;940.92
3822;129;2025-03-19T18:36:58.170Z;physical_store;completed;debit_card;4.0;193.78
3823;779;2025-11-30T22:43:05.341Z;mobile_app;completed;credit_card;31.02;952.38
3824;544;2025-04-14T05:00:44.782Z;web;completed;credit_card;37.43;701.85
3825;666;2025-07-12T01:53:20.389Z;mobile_app;completed;credit_card;32.64;445.36
3826;376;2025-09-29T02:38:18.194Z;web;canceled;credit_card;7.03;734.93
3827;110;2025-11-01T06:56:30.994Z;mobile_app;completed;credit_card;30.68;483.41
3828;478;2025-08-03T22:14:40.237Z;mobile_app;completed;credit_card;28.73;335.68
3829;25;2025-06-23T20:42:03.107Z;marketplace;completed;credit_card;3.4;857.22
3830;208;2025-01-30T06:57:11.799Z;marketplace;completed;pix;14.9;931.94
3831;87;2025-07-26T05:59:15.894Z;web;completed;pix;26.58;620.13
3832;496;2025-03-06T16:21:34.907Z;web;completed;credit_card;0.63;164.77
3833;599;2025-12-07T20:18:06.343Z;web;canceled;paypal;24.2;426.23
3834;802;2025-07-26T09:52:15.593Z;marketplace;pending;paypal;8.55;187.04
3835;115;2025-12-10T02:18:26.685Z;physical_store;completed;debit_card;29.75;766.28
3836;501;2025-03-24T23:43:38.605Z;mobile_app;pending;credit_card;3.92;562.87
3837;407;2025-10-03T22:03:52.415Z;web;pending;credit_card;27.18;473.63
3838;496;2025-02-13T01:30:42.125Z;web;pending;credit_card;22.6;711.4
3839;500;2025-07-13T09:42:52.787Z;web;completed;credit_card;34.02;779.7
3840;861;2025-08-05T02:37:10.894Z;web;completed;credit_card;10.17;341.61
3841;11;2025-10-15T22:46:48.913Z;mobile_app;completed;pix;15.09;825.87
3842;250;2025-12-01T23:29:11.181Z;physical_store;completed;credit_card;8.52;949.85
3843;654;2025-08-08T18:21:30.560Z;marketplace;canceled;credit_card;12.65;424.42
3844;780;2025-04-12T07:16:56.836Z;physical_store;completed;debit_card;1.9;30.24
3845;800;2025-05-16T17:08:34.928Z;mobile_app;completed;debit_card;18.37;379.4
3846;641;2025-05-16T01:12:31.143Z;web;completed;debit_card;9.6;445.08
3847;518;2025-08-25T14:58:32.908Z;web;completed;pix;33.2;704.93
3848;458;2025-09-28T22:45:22.302Z;mobile_app;completed;pix;12.54;271.35
3849;288;2025-10-02T12:04:47.363Z;physical_store;completed;credit_card;6.39;29.25
3850;241;2025-01-14T10:02:53.438Z;mobile_app;completed;credit_card;1.26;560.43
3851;202;2025-04-23T05:06:49.040Z;web;canceled;debit_card;20.92;750.11
3852;653;2025-10-26T12:48:58.180Z;physical_store;completed;pix;9.5;583.53
3853;684;2024-12-22T13:49:47.076Z;web;completed;debit_card;39.61;783.12
3854;615;2025-02-14T23:19:43.528Z;web;completed;credit_card;28.26;683.32
3855;439;2025-05-21T20:02:17.436Z;physical_store;completed;credit_card;14.14;113.32
3856;716;2025-11-13T16:44:51.093Z;web;pending;cash;36.53;504.15
3857;445;2025-09-12T05:36:38.613Z;mobile_app;completed;credit_card;31.77;830.34
3858;688;2025-06-03T03:25:07.868Z;marketplace;completed;credit_card;0.26;384.15
3859;784;2025-09-25T23:21:57.881Z;web;canceled;credit_card;3.22;282.75
3860;659;2025-05-11T09:24:22.029Z;marketplace;completed;paypal;16.81;499.97
3861;632;2024-12-19T04:28:19.131Z;physical_store;completed;credit_card;4.6;206.94
3862;439;2025-09-04T04:19:02.679Z;physical_store;completed;credit_card;29.37;844.03
3863;705;2025-02-05T15:15:55.871Z;physical_store;pending;pix;9.62;376.91
3864;110;2025-07-08T20:39:37.135Z;mobile_app;pending;pix;15.27;796.1
3865;557;2025-07-13T04:48:46.038Z;mobile_app;canceled;credit_card;19.78;489.37
3866;201;2025-08-29T03:24:09.834Z;physical_store;pending;pix;1.86;736.71
3867;223;2025-08-04T15:57:22.049Z;marketplace;completed;cash;12.08;803.79
3868;908;2025-05-22T05:13:20.985Z;physical_store;completed;credit_card;29.1;49.93
3869;975;2025-10-19T00:05:10.325Z;web;completed;credit_card;31.17;721.68
3870;179;2025-05-12T19:33:01.557Z;web;completed;credit_card;9.07;618.02
3871;545;2025-10-27T03:01:21.846Z;physical_store;completed;paypal;10.48;57.15
3872;257;2025-08-07T20:47:56.309Z;physical_store;completed;credit_card;22.62;623.91
3873;925;2025-04-04T06:59:51.240Z;physical_store;canceled;credit_card;22.05;805.87
3874;237;2025-05-29T06:16:48.686Z;web;completed;credit_card;19.46;630.74
3875;657;2025-06-11T21:04:16.934Z;mobile_app;completed;credit_card;33.72;803.92
3876;591;2025-10-18T20:38:54.356Z;mobile_app;pending;credit_card;38.2;1026.27
3877;609;2025-08-30T01:15:48.887Z;web;completed;credit_card;37.4;433.04
3878;613;2025-04-10T11:57:10.685Z;mobile_app;completed;credit_card;10.57;400.15
3879;960;2025-08-12T21:13:07.344Z;mobile_app;completed;credit_card;18.07;163.79
3880;161;2025-01-03T11:45:17.404Z;marketplace;completed;credit_card;0.82;546.56
3881;458;2025-11-16T17:30:49.380Z;physical_store;completed;pix;19.22;702.82
3882;539;2025-02-17T14:39:53.028Z;marketplace;pending;credit_card;11.39;633.4
3883;640;2025-03-16T02:36:17.167Z;web;completed;paypal;5.39;505.92
